/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_39_352.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_39_352.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_39_352.jpg, 0, 0.2147312, 0, 15.07093
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_39_452.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_39_452.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_39_452.jpg, 0, 0, 0, 15.54379
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_39_555.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_39_555.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_39_555.jpg, 0, 0.3189061, 0, 15.06104
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_39_669.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_39_669.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_39_669.jpg, 0, 0, 0, 15.07686
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_39_788.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_39_788.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_39_788.jpg, 0, 0, 0, 14.94111
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_39_903.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_39_903.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_39_903.jpg, 0, 0.1004791, 0, 15.34641
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_014.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_014.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_014.jpg, 0, 0, 0, 15.32179
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_118.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_118.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_118.jpg, 0, 0.1494899, 0, 14.65217
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_236.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_236.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_236.jpg, 0, 0.2107258, 0, 14.90652
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_327.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_327.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_327.jpg, 0, 0.5178444, 0, 15.6379
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_441.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_441.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_441.jpg, 0, 0.5415623, 0, 16.31026
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_557.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_557.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_557.jpg, 0, 0.2423158, 0, 16.37065
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_667.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_667.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_667.jpg, -0.3289683, 0, 0, 16.18327
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_774.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_774.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_774.jpg, -0.1557183, 0, 0, 16.21055
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_40_904.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_40_904.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_40_904.jpg, 0, 0.07992911, 0, 15.76204
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_007.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_007.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_007.jpg, 0, 0.3997679, 0, 16.10497
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_118.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_118.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_118.jpg, 0, 0.09909582, 0, 16.05789
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_224.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_224.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_224.jpg, 0, 0.2138042, 0, 15.9531
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_324.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_324.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_324.jpg, 0, 0, 0, 16.11259
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_440.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_440.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_440.jpg, 0, 0.2406986, 0, 16.02759
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_551.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_551.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_551.jpg, 0, 0, 0, 15.74227
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_656.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_656.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_656.jpg, 0, 0.1953485, 0, 15.8837
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_767.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_767.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_767.jpg, 0, 0, 0, 15.83408
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_883.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_883.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_883.jpg, 0, 0.3198001, 0, 15.62811
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_41_975.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_41_975.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_41_975.jpg, 0, 0.03691506, 0, 15.9004
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_075.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_075.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_075.jpg, 0, 0, 0, 15.50968
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_207.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_207.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_207.jpg, -0.3429873, 0, 0, 15.27808
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_295.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_295.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_295.jpg, -0.4087322, 0, 0, 15.28193
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_403.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_403.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_403.jpg, -0.04739428, 0, 0, 15.11235
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_518.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_518.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_518.jpg, 0, 0.08208346, 0, 14.70127
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_624.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_624.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_624.jpg, 0, 0.08203197, 0, 14.77402
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_736.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_736.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_736.jpg, 0, 0.0758636, 0, 14.89207
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_851.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_851.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_851.jpg, 0, 0.07038546, 0, 14.93745
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_42_956.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_42_956.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_42_956.jpg, 0, 0.05301619, 0, 14.58443
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_069.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_069.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_069.jpg, 0, 0.09063649, 0, 14.64806
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_187.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_187.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_187.jpg, 0, 0.1607609, 0, 14.52843
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_312.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_312.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_312.jpg, 0, 0.01383233, 0, 14.63381
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_410.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_410.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_410.jpg, -0.1026027, 0, 0, 14.7285
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_533.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_533.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_533.jpg, -0.4681857, 0, 0, 14.47326
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_635.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_635.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_635.jpg, -0.1401987, 0, 0, 14.10493
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_738.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_738.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_738.jpg, 0, 0.119997, 0, 14.20643
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_849.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_849.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_849.jpg, 0, 0.1790464, 0, 14.35779
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_43_966.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_43_966.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_43_966.jpg, 0, 0.148942, 0, 14.04682
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_085.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_085.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_085.jpg, 0, 0.1484113, 0, 14.26618
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_168.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_168.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_168.jpg, 0, 0.1570981, 0, 14.42621
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_285.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_285.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_285.jpg, 0, 0.01549244, 0, 14.48255
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_388.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_388.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_388.jpg, 0, 0.2462218, 0, 14.19994
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_502.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_502.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_502.jpg, 0, 0, 0, 14.42562
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_615.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_615.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_615.jpg, 0, 0.2417879, 0, 14.34792
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_714.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_714.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_714.jpg, 0, 0.21173, 0, 14.41442
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_814.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_814.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_814.jpg, 0, 0, 0, 14.54085
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_44_932.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_44_932.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_44_932.jpg, -0.3422012, 0, 0, 14.33687
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_032.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_032.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_032.jpg, -0.3162711, 0, 0, 13.91099
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_136.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_136.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_136.jpg, -0.01730633, 0, 0, 14.00446
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_248.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_248.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_248.jpg, 0, 0.04271436, 0, 13.86132
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_365.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_365.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_365.jpg, 0, 0.1859043, 0, 13.64094
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_468.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_468.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_468.jpg, 0, 0.08859873, 0, 13.59065
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_570.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_570.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_570.jpg, 0, 0.07475424, 0, 13.89888
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_683.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_683.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_683.jpg, 0, 0.12591, 0, 13.7955
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_787.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_787.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_787.jpg, 0, 0.155478, 0, 13.70238
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_45_903.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_45_903.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_45_903.jpg, 0, 0.1000865, 0, 13.60208
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_014.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_014.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_014.jpg, 0, 0.002223015, 0, 13.86448
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_130.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_130.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_130.jpg, 0, 0.1801136, 0, 13.72533
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_236.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_236.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_236.jpg, 0, 0, 0, 13.38735
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_336.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_336.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_336.jpg, 0, 0.2498732, 0, 13.63974
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_437.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_437.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_437.jpg, 0, 0, 0, 13.3992
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_564.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_564.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_564.jpg, -0.1002631, 0, 0, 13.17814
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_663.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_663.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_663.jpg, -0.4003387, 0, 0, 13.25129
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_780.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_780.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_780.jpg, -0.05001712, 0, 0, 13.13981
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_882.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_882.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_882.jpg, 0, 0, 0, 12.96945
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_46_996.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_46_996.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_46_996.jpg, 0, 0, 0, 12.52094
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_099.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_099.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_099.jpg, -0.1979971, 0, 0, 12.63345
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_197.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_197.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_197.jpg, -0.5180068, 0, 0, 12.18968
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_313.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_313.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_313.jpg, -0.3531332, 0, 0, 12.02504
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_416.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_416.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_416.jpg, -0.01767969, 0, 0, 12.19322
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_518.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_518.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_518.jpg, -0.193428, 0, 0, 11.62166
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_632.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_632.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_632.jpg, -0.2448277, 0, 0, 11.55557
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_735.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_735.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_735.jpg, 0, 0, 0, 11.63405
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_862.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_862.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_862.jpg, 0, 0.1475065, 0, 11.54305
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_47_980.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_47_980.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_47_980.jpg, 0, 0.2960258, 0, 11.77362
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_48_077.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_48_077.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_48_077.jpg, 0, 0.01719332, 0, 11.82291
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_48_196.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_48_196.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_48_196.jpg, 0, 0.2211592, 0, 11.94766
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_48_298.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_48_298.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_48_298.jpg, 0, 0.08442593, 0, 11.83779
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_48_404.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_48_404.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_48_404.jpg, 0, 0.1578984, 0, 12.01951
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_48_511.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_48_511.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_48_511.jpg, 0, 0.1254301, 0, 12.01411
/home/default/CV_DL/11. behaviour cloning/data/IMG/center_2019_03_27_17_51_48_617.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/left_2019_03_27_17_51_48_617.jpg, /home/default/CV_DL/11. behaviour cloning/data/IMG/right_2019_03_27_17_51_48_617.jpg, 0, 0.1641984, 0, 12.22146
